1.885299082869092331e+02,1.877267328005241325e+02,1.884517813012747922e+02,1.849741847857990820e+02,1.836187060913170512e+02,1.817131367766120889e+02,1.808924557178498276e+02,1.780872755809462262e+02,1.717766555616953781e+02,1.542207845103078512e+02,1.443720466493233801e+02,1.355190780337550223e+02,1.301978103770765358e+02,1.151518857864427900e+02,1.070083757390603267e+02,1.048425388965606118e+02,7.524656489394268988e+01,6.889662750742054698e+01,6.644520381454609037e+01,6.241631505351842435e+01,5.839391891558582870e+01,5.875620383058958396e+01,5.584039156744329091e+01,5.307752362615502761e+01,5.291837843732591296e+01,5.141150665224368055e+01,5.288827060281550274e+01,5.464437539780453079e+01,5.551729569604496817e+01,5.893080993142005042e+01,5.957455896233371817e+01,6.359104935299423289e+01,6.782234827754483319e+01,8.751099320232270884e+01,9.573596792923005694e+01,1.067341797412102693e+02,1.100289544038077025e+02,1.256852366665023766e+02,1.339763419623437244e+02,1.383857958830093935e+02,1.623019601453033545e+02,1.681568484094962912e+02,1.716815917813130739e+02,1.750826165594848476e+02,1.808127300685866601e+02,1.818835425027386350e+02,1.839394049251606873e+02,1.871931732531480179e+02,1.881191621973703150e+02,1.890802889620852909e+02,2.764340485373674596e+02,2.770483971560963141e+02,2.930559863253216690e+02,2.997466710282577083e+02,3.077872458170746768e+02,3.131414524645746269e+02,3.177565075641703061e+02,3.257031737277545176e+02,3.392058394401860824e+02,3.606895481919972895e+02,3.693844848227855096e+02,3.705840651734610560e+02,3.714666566049800736e+02,3.742203407063324789e+02,3.701860443308703452e+02,3.686530283094026004e+02,3.466811941981273435e+02,3.358226152434629057e+02,3.334568652060147542e+02,3.242239053259316393e+02,3.160927014512663504e+02,3.143949454042280536e+02,3.046396918374242091e+02,2.938617397437257068e+02,2.883459118372886678e+02,2.517494225270544348e+02,2.378980571165245408e+02,2.315524645601799421e+02,2.232602471247568303e+02,2.157183055288646472e+02,2.136891051620396809e+02,2.071548672015588295e+02,1.935236845190185022e+02,1.717379508822861851e+02,1.632186034524719389e+02,1.612697561604399823e+02,1.590548165337011710e+02,1.591178782747661842e+02,1.590620685541971966e+02,1.607818143909412925e+02,1.795352718757204116e+02,1.871180668730819718e+02,1.938153962176201617e+02,2.027383643090161343e+02,2.124736152715380513e+02,2.138813663387768713e+02,2.240421605822185995e+02,2.287933557203467956e+02,2.367653797878984392e+02,2.549173447102658656e+02
1.893029907245593790e+02,1.885224941451982659e+02,1.861137906766821857e+02,1.862880883240200944e+02,1.848125065577074793e+02,1.814795985318584997e+02,1.802569343700218383e+02,1.784067072804069483e+02,1.732991982481856610e+02,1.533550380556752657e+02,1.458248386159275185e+02,1.353237214584900698e+02,1.314818307156087371e+02,1.153631571730437315e+02,1.058753864838478904e+02,1.026124812328512519e+02,7.451061760199398520e+01,6.787953745300404762e+01,6.616885724278502323e+01,6.220137102796700646e+01,6.018042818370523861e+01,5.855807048237197421e+01,5.590308643443056269e+01,5.278467820634021024e+01,5.218774538899864268e+01,5.216235782840745827e+01,5.392498529686265840e+01,5.220068389800453446e+01,5.681657281741956211e+01,5.880564952427980074e+01,5.989214209882611328e+01,6.365918194781001205e+01,6.715687966140168896e+01,8.758297425926558333e+01,9.724455548421651940e+01,1.052891312626679223e+02,1.084154432620087931e+02,1.247755921346823555e+02,1.340757163772651950e+02,1.393400568236470463e+02,1.616834153744431433e+02,1.681070105240471548e+02,1.730464127174323892e+02,1.757136552578252804e+02,1.789484492554707629e+02,1.814772359165002911e+02,1.846183746793629155e+02,1.852961080288139613e+02,1.854683415388586241e+02,1.917140477359646695e+02,2.758282473031545123e+02,2.781582826351557287e+02,2.928043645888214996e+02,3.026971378263417023e+02,3.077477643076273921e+02,3.144091920363259760e+02,3.180184655523375454e+02,3.257879398314572654e+02,3.402373954012342097e+02,3.596847427821383008e+02,3.670786973093273673e+02,3.695992494830558144e+02,3.737139363010161901e+02,3.744033884225764837e+02,3.711746271137179747e+02,3.683120518306507734e+02,3.486147717837097844e+02,3.362967664490246875e+02,3.310349524120431397e+02,3.246619631250183033e+02,3.166055131326731384e+02,3.126007676455558908e+02,3.027478125456749467e+02,2.935195965694582583e+02,2.863301849048585268e+02,2.536875916449353667e+02,2.360857597740093468e+02,2.319750776297727555e+02,2.248553627722000385e+02,2.166206834419140250e+02,2.122170994295908315e+02,2.038304751055082420e+02,1.933614931853756786e+02,1.716606087184539717e+02,1.629037116628433068e+02,1.604740695434855695e+02,1.582340606434925689e+02,1.587495749983937969e+02,1.602704658247207021e+02,1.610484487505203504e+02,1.807218052933546630e+02,1.887663822018781730e+02,1.930799315356144916e+02,2.027322867008585376e+02,2.111143925618783612e+02,2.154117693016117698e+02,2.205398634556258628e+02,2.306885730682060398e+02,2.392204656389733373e+02,2.536754481245216368e+02
1.897093881108075948e+02,1.880829236288187758e+02,1.858162821532710325e+02,1.862679518134696366e+02,1.847912742680769043e+02,1.813303051410777869e+02,1.793748243235215227e+02,1.773115566093431141e+02,1.734902136849662782e+02,1.543231414909796797e+02,1.439471995137597560e+02,1.340442509323247862e+02,1.303032587098619217e+02,1.137151430294884875e+02,1.073813514097160180e+02,1.023005191011661736e+02,7.461466157242335839e+01,6.945380584098734289e+01,6.610190237751157838e+01,6.272290664133048210e+01,6.003424792636769070e+01,5.808726022450061066e+01,5.429994977404584944e+01,5.199820804860100054e+01,5.264745114228077938e+01,5.132342388306866354e+01,5.526430900522051815e+01,5.379609257702453817e+01,5.777269283751599005e+01,5.955870429649471731e+01,5.893499537893271878e+01,6.311963659031018636e+01,6.929356955624805892e+01,8.798923793343729471e+01,9.761556100931191793e+01,1.063361802506839666e+02,1.093279729944968892e+02,1.277208899612266322e+02,1.348764394436675218e+02,1.376091270438724905e+02,1.635989671970094435e+02,1.682646135684822752e+02,1.736502737607365816e+02,1.750770049289053816e+02,1.794451769415781257e+02,1.812133431088791440e+02,1.838503044014734371e+02,1.863347308362190518e+02,1.874972269877227973e+02,1.898842758137674025e+02,2.767301184592909067e+02,2.783941236032789561e+02,2.965569456027803881e+02,3.025940226088886220e+02,3.081052246817113769e+02,3.153335833204802157e+02,3.211463756963134415e+02,3.271684675342333435e+02,3.365474776674329860e+02,3.580635069197804796e+02,3.678208940765767352e+02,3.705201842573471822e+02,3.708492118509333864e+02,3.728569254320536857e+02,3.708351050633360728e+02,3.702245482943772572e+02,3.461576062351030600e+02,3.359652081831231385e+02,3.330693973846313156e+02,3.245800279183886232e+02,3.175800292194756480e+02,3.132224699389770990e+02,3.051215379286946927e+02,2.930238910681283073e+02,2.885623354347451937e+02,2.524045942391067285e+02,2.371650348521858405e+02,2.328559236059045361e+02,2.234765990371992928e+02,2.165940468815524298e+02,2.134692848456555225e+02,2.051031668856309409e+02,1.916619883779262068e+02,1.700575132133374723e+02,1.629183979595052847e+02,1.611998161143327195e+02,1.583055244812510125e+02,1.579679464151740262e+02,1.601262000500378235e+02,1.612466835029219396e+02,1.783628546674563609e+02,1.885336576629334786e+02,1.942268898481507620e+02,2.014625549800073259e+02,2.103811619968652167e+02,2.127062878034556093e+02,2.233481520921830281e+02,2.336736745351587672e+02,2.380631920284225487e+02,2.533523247018358688e+02
1.907038367203932694e+02,1.883970798912238536e+02,1.876916277741748615e+02,1.863085968899378031e+02,1.845436202671602928e+02,1.821513854978009590e+02,1.800787497258811243e+02,1.784236926078551164e+02,1.722813475618204677e+02,1.501961381339411332e+02,1.440472051016918726e+02,1.333398274093917735e+02,1.332972265885808554e+02,1.145210828252543109e+02,1.083934729857503214e+02,1.031172728534890553e+02,7.269531118654138879e+01,7.010239895112974295e+01,6.705130972417146040e+01,6.239522885734288593e+01,5.936080894178674328e+01,5.808347190301646634e+01,5.639123322445517772e+01,5.267869035230575747e+01,5.417543800651495900e+01,5.447292527808313878e+01,5.399146209918077233e+01,5.412618045064000682e+01,5.615520154276648412e+01,5.843920533770876347e+01,6.174531831629692391e+01,6.390368191854111046e+01,6.873185538835235775e+01,8.630408165876794158e+01,9.661346179012419100e+01,1.064766871720567991e+02,1.110093249757016167e+02,1.255169562713787172e+02,1.335493994680307424e+02,1.378093828265587319e+02,1.621843312103503649e+02,1.677821094119903194e+02,1.735249999592797110e+02,1.767619995228819221e+02,1.766731432636189538e+02,1.824333097764655918e+02,1.833946104194048985e+02,1.844231720565954333e+02,1.871182023249683937e+02,1.895784453423844980e+02,2.759933006025216855e+02,2.788691002150257532e+02,2.943855751114100485e+02,3.021509341197393610e+02,3.048485514261107596e+02,3.149203120171437149e+02,3.223284481761955931e+02,3.251017473525714649e+02,3.357481730872211756e+02,3.624840311070175289e+02,3.674607290847851004e+02,3.714783771670290093e+02,3.720559236993355512e+02,3.726396687590828378e+02,3.690263227118345526e+02,3.687046601552563061e+02,3.467921357355896248e+02,3.366726462249638985e+02,3.343358070681765071e+02,3.223248411117969567e+02,3.179809359697513855e+02,3.127869930770227143e+02,3.043289874522689047e+02,2.912624281305846807e+02,2.866292244516442338e+02,2.535826095007207073e+02,2.356202127879268460e+02,2.308387279255962596e+02,2.214150792454050816e+02,2.173593780410209320e+02,2.139713746369627358e+02,2.067137987153960523e+02,1.952835864811872284e+02,1.711058079017065836e+02,1.627362467256049854e+02,1.581775880399921732e+02,1.583745865788337142e+02,1.581997987891561763e+02,1.603791655972900401e+02,1.639268332249547200e+02,1.786842684279897639e+02,1.884557627691698087e+02,1.949774682851079604e+02,2.036125592264136230e+02,2.095718998623860898e+02,2.162274930399374568e+02,2.236000646877224369e+02,2.311341152100929150e+02,2.387983524201918613e+02,2.545803490107129221e+02
1.902537459284977786e+02,1.899967107251683274e+02,1.879974344419067052e+02,1.863262577718883222e+02,1.856518802649825375e+02,1.797717623544257606e+02,1.788338593446742095e+02,1.777306985675535032e+02,1.725627437878230523e+02,1.519898444782524223e+02,1.439187146162892361e+02,1.341774391863004894e+02,1.276826488528022452e+02,1.148125036404260300e+02,1.074588049998032346e+02,1.024814244155635521e+02,7.457580650404956657e+01,6.832445814899442382e+01,6.737588524182777405e+01,6.041036116933881317e+01,5.807741596232171588e+01,5.829059216556407108e+01,5.605185935367125438e+01,5.187227875302779978e+01,5.229277668751660002e+01,5.338097801351184302e+01,5.525821825737943271e+01,5.334945325173517716e+01,5.648348113102912293e+01,5.962703815643099858e+01,6.025760931323880953e+01,6.346112886174678636e+01,6.915977869325618599e+01,8.583583595267498367e+01,9.715241725854707511e+01,1.048874762553944038e+02,1.108139593452769560e+02,1.260697072458487895e+02,1.350318051922187976e+02,1.370439420072534062e+02,1.638366494631120815e+02,1.689575061943303638e+02,1.709891423110812241e+02,1.762318918719450380e+02,1.792647994658823905e+02,1.824495157183137053e+02,1.841870638261046054e+02,1.851449823702490676e+02,1.882253907689715788e+02,1.888551427268479870e+02,2.783104782153389465e+02,2.769250213765180320e+02,2.929838354461909944e+02,3.022461873282719012e+02,3.058190620920569245e+02,3.140068631338246519e+02,3.207864820482145092e+02,3.263629626463043110e+02,3.369141480650754374e+02,3.619521240110016720e+02,3.658810036917478783e+02,3.716571780566681014e+02,3.724736452454881714e+02,3.740587780697298967e+02,3.695346359814311086e+02,3.704658770850445535e+02,3.467826155390729923e+02,3.369042623394110478e+02,3.333677523562690794e+02,3.247510338811674160e+02,3.161592029255258467e+02,3.138942260792426850e+02,3.050974388837238394e+02,2.936465999906400270e+02,2.875065025111414343e+02,2.535690370153917002e+02,2.372536179458964227e+02,2.340306279344033840e+02,2.241861323779957900e+02,2.169049550914164968e+02,2.130128898163345070e+02,2.053816658051200648e+02,1.915449840757892446e+02,1.711692509951544992e+02,1.647153150580190299e+02,1.611532401832322421e+02,1.609170487852344422e+02,1.589423437487159561e+02,1.608008663376947993e+02,1.631686732828406434e+02,1.815705635330643020e+02,1.881652708463947192e+02,1.938503475297974035e+02,2.034168992790911261e+02,2.117441467673864395e+02,2.142702871207858379e+02,2.222876240066874516e+02,2.314223423153345891e+02,2.383872754418701732e+02,2.538838674052003626e+02
1.896087847150639050e+02,1.895252756492874084e+02,1.880105686261404117e+02,1.850126685440607730e+02,1.859269534522055096e+02,1.829731850209131494e+02,1.809503686807637166e+02,1.771715405986253131e+02,1.713841434681297642e+02,1.508370504957606784e+02,1.453515006808949295e+02,1.355244787878771433e+02,1.272668437703359103e+02,1.139783646137230448e+02,1.079257684647752882e+02,1.006379859572346191e+02,7.558333792016291852e+01,6.911470641362893730e+01,6.560043784519864118e+01,6.358871813482596025e+01,5.794810947773201804e+01,5.903790910047596441e+01,5.533536827453953322e+01,5.507955788097569894e+01,5.394524500838767267e+01,5.056773351012063955e+01,5.270234979508081352e+01,5.389254429170220817e+01,5.613770370235775431e+01,5.922752459299755401e+01,5.874540089753690353e+01,6.320483272598733038e+01,6.875412390839038324e+01,8.749034111347364728e+01,9.634115020372759375e+01,1.067811352324573022e+02,1.113504430406075301e+02,1.250155269872285686e+02,1.335668648741774405e+02,1.378194637518291756e+02,1.630098988546461953e+02,1.695736721963423861e+02,1.730877582012907681e+02,1.744167805796886910e+02,1.809067891340272070e+02,1.813563124264030648e+02,1.837249749879164540e+02,1.854205405271650307e+02,1.877357066274698525e+02,1.912515397666631145e+02,2.768393795622422999e+02,2.777002145124407662e+02,2.957861417254654839e+02,3.042106040064797980e+02,3.088443787345215696e+02,3.148961384812205324e+02,3.236950171602559863e+02,3.257563750441253205e+02,3.362509617509114719e+02,3.653934233374564542e+02,3.673670573080839290e+02,3.722149785453476625e+02,3.722666593653130462e+02,3.720974599356592876e+02,3.704532485380564708e+02,3.669531836268367897e+02,3.474048580771653292e+02,3.349942458511042673e+02,3.345428236625093632e+02,3.259463643352519853e+02,3.161556537274978496e+02,3.132899364365133010e+02,3.036335920846409522e+02,2.932721813766582386e+02,2.875162143236116776e+02,2.521433718457421094e+02,2.364670314143949383e+02,2.311391960900773483e+02,2.252575930173358358e+02,2.162351057294198995e+02,2.138348384785202825e+02,2.055998555883187464e+02,1.936664121638208940e+02,1.727357637651151094e+02,1.638562526234154006e+02,1.585158326154137569e+02,1.584583328907093858e+02,1.574190262715740687e+02,1.592893936066545848e+02,1.611665286074080257e+02,1.799791117327608561e+02,1.871596898204631145e+02,1.937979294333634357e+02,2.022091896673922520e+02,2.096044021568983169e+02,2.146121714562241323e+02,2.240330318672214389e+02,2.301410255645261316e+02,2.393642407857421119e+02,2.551237931383852242e+02
1.896361537407558728e+02,1.894441308311501473e+02,1.867194780174142466e+02,1.857505634813006736e+02,1.851141207785052529e+02,1.842723311988719956e+02,1.793310539801509833e+02,1.779617863430721627e+02,1.710449688115523657e+02,1.511427875332691713e+02,1.433041305518420074e+02,1.348013828936047958e+02,1.268251755806588363e+02,1.174504870545944044e+02,1.066483450029226816e+02,1.008983289548682052e+02,7.346669315625557317e+01,7.001921685470080092e+01,6.571695474330388720e+01,6.062198007366437480e+01,5.966315696631001231e+01,5.737467913376661244e+01,5.505516908455761182e+01,5.505459181942443792e+01,5.165522424863577555e+01,5.159586316311417420e+01,5.399621586862812705e+01,5.458712188646354946e+01,5.520732277469708293e+01,6.073971137272999954e+01,6.051653077561456229e+01,6.165736700976118101e+01,6.949139766733129875e+01,8.688318607685147299e+01,9.574443883456480364e+01,1.054821358445125270e+02,1.110561283471828915e+02,1.269465845163257569e+02,1.339663092203318797e+02,1.392076862315741721e+02,1.623062297000672629e+02,1.670005454321237721e+02,1.699266675727814118e+02,1.750926455332008231e+02,1.794928267889914082e+02,1.806665708999628066e+02,1.844549329253528356e+02,1.872782039802829104e+02,1.873877691745222478e+02,1.908772472799553839e+02,2.775624474498681593e+02,2.785420696483965912e+02,2.922738398354034643e+02,3.020588665933112225e+02,3.062317130425196865e+02,3.139905729568700394e+02,3.219255926233639116e+02,3.269550198962094214e+02,3.375631268788648640e+02,3.614296356594410895e+02,3.672660891513461934e+02,3.724699805150532370e+02,3.738468014358672917e+02,3.731041891602109786e+02,3.708865458569072189e+02,3.685685438907391358e+02,3.467711179068429601e+02,3.375489884676521228e+02,3.274451616099007651e+02,3.250495865768165800e+02,3.177705635090196097e+02,3.115889449405205482e+02,3.029407476272803592e+02,2.930057329952314831e+02,2.885784293334134532e+02,2.538682556898745020e+02,2.364095926381511958e+02,2.327061863618936002e+02,2.235011899026463595e+02,2.166694893705364677e+02,2.133351140850278114e+02,2.054465722765582711e+02,1.930691872157759121e+02,1.720440105618696123e+02,1.628208081365332021e+02,1.594281404588201099e+02,1.582328205525580245e+02,1.570461003415633741e+02,1.587334180734650033e+02,1.621315973565155275e+02,1.799050288882200164e+02,1.886628332990974002e+02,1.934886817700629535e+02,2.028661069567511390e+02,2.123898782791753774e+02,2.144244374548679275e+02,2.229539039762156847e+02,2.309002546017421196e+02,2.381918805071648819e+02,2.542710078517084185e+02
1.889493475792101833e+02,1.853055867731052615e+02,1.866848240070541749e+02,1.870755915683714932e+02,1.863827382415071554e+02,1.828885417005572549e+02,1.811423545353605107e+02,1.771447316684313478e+02,1.733400516827982187e+02,1.512964838897447635e+02,1.431886336160563360e+02,1.355945487302690822e+02,1.265234066924653433e+02,1.162086344432648559e+02,1.075025488548804873e+02,9.996567168245621815e+01,7.447559437230783885e+01,6.967052250957981130e+01,6.428069010577264919e+01,6.291275790306603000e+01,5.877563315153480517e+01,5.702152598085977075e+01,5.711455594879092246e+01,5.336389096566725243e+01,5.148686265123114936e+01,5.269683146938238849e+01,5.386803570296341093e+01,5.431386438619199453e+01,5.604935456427098472e+01,5.867927504013105988e+01,6.101081146285797274e+01,6.348978953123437918e+01,6.836051806036154233e+01,8.513968671905503527e+01,9.652690264002180243e+01,1.068888076450641051e+02,1.086159550523284167e+02,1.252367069403249360e+02,1.320457844521044706e+02,1.389112885356739469e+02,1.619773550521076118e+02,1.680299060047519504e+02,1.747258657768791466e+02,1.750219337415271070e+02,1.801834279142098012e+02,1.823038608974026147e+02,1.824375654470714210e+02,1.882280858991559569e+02,1.888060120240989193e+02,1.911507243690155917e+02,2.758154733275525246e+02,2.785142265599039888e+02,2.937395609701229660e+02,3.023229579000063154e+02,3.061637419091546803e+02,3.144595655330717250e+02,3.206196325779537801e+02,3.260357064686373860e+02,3.383799219100100117e+02,3.613853246272580577e+02,3.665028613568103424e+02,3.711522554406124073e+02,3.716226384262405986e+02,3.725579238366224786e+02,3.685183378856762033e+02,3.674747266282064402e+02,3.464085864489688902e+02,3.363525393596598860e+02,3.298990981532771229e+02,3.255234948264262016e+02,3.170173997098533505e+02,3.081917196888550166e+02,3.034047433223731218e+02,2.918558767701672423e+02,2.888161762399751638e+02,2.527723466016716429e+02,2.364134978044417323e+02,2.307672077291003063e+02,2.224697860395222051e+02,2.166103354249621873e+02,2.132390436043806972e+02,2.058523158661767241e+02,1.914180975566483482e+02,1.712357930331142484e+02,1.645824998244474102e+02,1.603914647060481400e+02,1.592475390795184751e+02,1.579777490219089202e+02,1.633347498160239013e+02,1.630172791065111824e+02,1.805253722043645439e+02,1.870927293332873091e+02,1.934163639239164638e+02,2.022004729965394745e+02,2.108593964366779119e+02,2.155662345204919177e+02,2.224655385376504739e+02,2.311623644750023630e+02,2.383497918763605412e+02,2.537702009969916332e+02
1.890732355976855956e+02,1.901845524560217200e+02,1.862317906304452322e+02,1.855940724792996832e+02,1.848611877934559118e+02,1.832466548049397943e+02,1.809136540701409501e+02,1.782829288155438690e+02,1.709722787132826340e+02,1.494151752619287095e+02,1.445488010047532441e+02,1.364194063983315459e+02,1.270464635276379681e+02,1.152069230191440283e+02,1.078957752743398970e+02,9.927716111304870594e+01,7.627709219089577175e+01,6.864667613905616861e+01,6.387973299052612219e+01,6.311721738733212561e+01,5.730082344867110322e+01,5.720979559182584495e+01,5.743409004845199917e+01,5.300784766847890950e+01,5.070186719480896897e+01,5.028275102906360416e+01,5.574189739765594709e+01,5.478125707806638189e+01,5.531842327038419427e+01,5.975297156864883164e+01,6.124686861439876395e+01,6.298947078913697339e+01,7.064150566607337112e+01,8.636695950806686994e+01,9.814074258885831625e+01,1.068449711544003691e+02,1.099095695551328902e+02,1.259922782519670363e+02,1.341446417288038333e+02,1.395218409755620996e+02,1.642424125773511037e+02,1.698526470958194636e+02,1.713681069715625256e+02,1.749109942204660797e+02,1.813188151374120309e+02,1.819400880549148951e+02,1.839285517992140342e+02,1.849191100145038433e+02,1.906156177599225430e+02,1.889115908238173063e+02,2.773723025780365674e+02,2.777954041260348390e+02,2.953205514420648115e+02,3.022544847187539290e+02,3.059959781746507588e+02,3.118817094924486923e+02,3.224166545525677634e+02,3.280130396887479378e+02,3.373858557114423320e+02,3.630307965064202449e+02,3.657283583237034463e+02,3.710170944818866019e+02,3.715414177909752880e+02,3.726085128370907000e+02,3.722674327370350511e+02,3.683297768065377227e+02,3.482685437987757950e+02,3.377974726133919603e+02,3.294037705672236029e+02,3.256277590006876608e+02,3.171890839091342400e+02,3.081248410514637612e+02,3.036325010797476125e+02,2.922720694191461348e+02,2.775162748556536485e+02,2.510254947693374561e+02,2.370434681520985976e+02,2.314387026949805204e+02,2.251562014317869682e+02,2.170775014220515402e+02,2.129302858295556860e+02,2.048921715909175703e+02,1.948540846149965091e+02,1.691555330904665482e+02,1.636071427286489950e+02,1.604934841551394413e+02,1.613562008760207789e+02,1.585061920410184371e+02,1.601566599619897033e+02,1.622033823226086611e+02,1.805787917869217551e+02,1.886072517648502185e+02,1.926898389785482664e+02,2.013887318977847087e+02,2.113488712651919457e+02,2.148334595000255263e+02,2.237421672054209409e+02,2.298609015795778703e+02,2.380088574719329415e+02,2.528143304579571691e+02
1.927246541425470525e+02,1.891558638817357973e+02,1.865955532932657945e+02,1.874853180884016126e+02,1.849497053836573457e+02,1.813460015026277574e+02,1.799339919177702143e+02,1.769340805754379460e+02,1.729470004899191338e+02,1.491870844303155366e+02,1.430501107437611097e+02,1.338770891830343146e+02,1.281476797198064617e+02,1.148025029729669768e+02,1.081838757663633572e+02,9.988316536553763569e+01,7.351438197866697521e+01,6.811593743627896913e+01,6.393988292919726035e+01,6.530459163224517738e+01,5.951617766663886755e+01,5.936071936938034810e+01,5.693936378515747521e+01,5.406834945493508116e+01,4.860870698863803341e+01,5.146695735735233512e+01,5.328973571201417059e+01,5.420581607414702319e+01,5.641110608589648479e+01,5.789563318332042030e+01,6.053058069325410173e+01,6.142730231674318020e+01,6.914910897365723486e+01,8.607843046255287334e+01,9.554341661472851399e+01,1.060687898609686926e+02,1.100282553049176926e+02,1.262033687669222957e+02,1.317449880659928283e+02,1.373894786410415918e+02,1.623537291197190200e+02,1.700471019382581233e+02,1.719625704292446358e+02,1.747294441790483575e+02,1.810849727983666924e+02,1.827258639038569754e+02,1.821301878614587224e+02,1.855428688179595156e+02,1.871058521461462192e+02,1.905659742975559823e+02,2.786428146918146922e+02,2.803160296808390513e+02,2.934028505279522392e+02,3.034018976195799269e+02,3.074214697729515251e+02,3.149566086433873124e+02,3.217182674290071418e+02,3.277638267622858734e+02,3.386964839635546696e+02,3.649944681849427752e+02,3.660841451327718801e+02,3.708874373347393885e+02,3.701419244611374779e+02,3.722250700835922999e+02,3.709910489991949021e+02,3.685239489781916404e+02,3.481551756943901523e+02,3.390839693473044463e+02,3.295158579814930135e+02,3.229323194110920099e+02,3.171006773396112521e+02,3.080090281224005935e+02,3.041773303220419393e+02,2.942216839928109948e+02,2.773591369663892579e+02,2.520614945783302971e+02,2.371877019678284455e+02,2.279119337680532453e+02,2.266797000965155746e+02,2.177746284751460450e+02,2.144883088416529233e+02,2.051970279737297176e+02,1.923907094016547603e+02,1.714927286629479966e+02,1.628180635587284257e+02,1.596318972305346051e+02,1.585610882145321341e+02,1.584959960506257062e+02,1.622323010193967718e+02,1.625484733852133274e+02,1.805950249176235900e+02,1.882993597361506772e+02,1.930571340611892026e+02,2.015738404427173123e+02,2.114844916197272369e+02,2.134840513147004515e+02,2.239666701030871820e+02,2.315692487299652100e+02,2.380756717024869999e+02,2.534318191817766035e+02
